energy_100g,sugars_100g,fat_100g,proteins_100g,salt_100g,fiber_100g,carbohydrates_100g,label
1035.0,3.52,6.08,6.4,1.14,5.84,38.88,Moderate
2025.0,3.57142857142857,17.8571428571429,10.7142857142857,1.78571428571429,3.57142857142857,67.8571428571429,Unhealthy
2135.0,0.5,57.0,0.6,0.9,0.5,0.7,Unhealthy
241.4,11.0,0.5,0.5,0.01,1.3,12.0,Healthy
716.0,40.0,0.0,0.0,0.0,1.9,40.0,Unhealthy
675.0,6.4,12.0,3.0,1.25,7.9,22.9,Healthy
2629.8,4.6,51.3,28.5,0.01,5.4,12.0,Healthy
1439.6731293062,4.80692196763339,4.00576830636116,12.8184585803557,1.3619612241628,4.80692196763339,60.8876782566896,Moderate
1084.6,10.0,4.1,7.9,0.305,4.2,45.0,Healthy
1105.0,1.2,22.5,14.25,3.5,0.0,1.2,Unhealthy
883.0,2.9,3.9,6.0,1.2,11.0,32.0,Healthy
1377.5,65.0,0.0,2.5,0.0,7.5,75.0,Moderate
1569.0,0.0,41.0,0.0,0.3925,0.4,2.8,Unhealthy
1522.8,0.5,2.2,11.0,0.0,3.8,72.0,Healthy
1056.8,2.2,5.6,9.2,1.1,5.9,38.0,Healthy
2139.0,2.6,33.0,6.1,0.56,5.0,47.0,Moderate
1612.5,21.0,4.9,10.0,0.285,8.9,70.0,Moderate
205.0,10.0,0.2,0.3,0.0,2.1,10.0,Healthy
1848.0,3.8,21.0,9.5,0.11,23.0,44.0,Healthy
1321.42857142857,0.0,35.7142857142857,0.0,1.78571428571428,0.0,0.0,Unhealthy
659.2,1.2,7.6,6.9,0.4925,5.6,12.7,Healthy
310.0,5.88235294117647,0.0,10.5882352941176,0.0882352941176471,0.0,7.64705882352941,Healthy
993.0,48.6,1.5,3.3,0.2,6.9,48.6,Moderate
1445.8,4.9,1.4,12.0,0.8,0.0,70.0,Moderate
541.0,14.9,4.9,4.8,0.16,0.2,15.5,Moderate
1416.0,0.0,31.0,15.0,1.2,0.0,0.8,Unhealthy
2264.0,6.0,34.0,14.0,2.0,3.0,43.0,Unhealthy
418.0,0.5,3.2,5.8,0.8,3.9,10.0,Healthy
1391.0,0.0,30.0,16.0,1.5,0.0,0.5,Unhealthy
2647.0,3.7,56.0,26.0,0.41,8.8,3.7,Healthy
1104.0,54.4,0.6,1.2,0.01,2.2,61.4,Unhealthy
697.0,0.5,4.8,5.7,0.82,1.8,24.0,Moderate
1577.0,18.0,2.9,10.0,0.23,9.5,72.0,Moderate
779.8,3.8,5.2,7.2,0.95,5.0,25.0,Moderate
711.0,5.3,13.0,6.1,0.58,2.8,5.9,Healthy
1158.0,2.3,18.0,11.0,1.7,2.0,17.0,Unhealthy
1534.0,0.5,25.0,14.0,1.1,2.3,20.0,Unhealthy
302.0,0.5,5.1,3.8,1.0,2.2,1.8,Moderate
182.0,6.3,0.5,1.4,0.03,2.3,7.8,Healthy
1331.0,0.0,24.0,25.0,1.9,0.0,0.0,Unhealthy
273.0,11.0,0.5,0.5,0.01,1.7,14.0,Healthy
1014.2,58.0,0.1,0.5,0.0,2.0,58.0,Unhealthy
1547.4,3.1,1.2,14.0,0.0,3.0,73.0,Healthy
210.0,7.4,0.2,2.1,0.3,2.8,8.5,Healthy
2263.5,0.5,34.0,5.5,1.6,3.5,52.0,Unhealthy
2008.0,2.0,24.8,8.0,0.8,7.2,52.4,Moderate
986.2,3.4,1.6,8.8,0.885,2.4,44.6,Moderate
2223.0,0.5,30.7,5.1,0.94,3.5,57.2,Unhealthy
1155.3,0.0,23.0,16.9,1.9,0.0,1.0,Unhealthy
10.0,0.3,0.0,0.0,0.003,0.0,0.4,Healthy
80.6,0.2,1.4,1.2,0.0975,0.2,0.4,Healthy
1820.0,25.6,19.1,7.4,0.36,5.1,55.8,Unhealthy
516.0,5.0,10.0,3.6,0.1,0.0,5.0,Moderate
845.6,1.3,9.9,9.1,0.87,8.7,15.0,Healthy
1659.5,3.0,8.0,11.0,2.5,10.0,64.5,Unhealthy
2280.0,60.0,32.0,3.1,0.88,1.3,61.0,Unhealthy
2235.3,43.0,31.0,6.7,0.275,2.8,56.0,Unhealthy
3378.0,0.0,91.3,0.0,0.0,0.0,0.0,Healthy
2319.6,1.8,35.0,8.0,1.4,2.7,51.0,Unhealthy
2162.5,6.25,31.25,12.5,0.9375,6.25,43.75,Moderate
1143.0,1.6,10.0,11.0,1.4,3.0,33.0,Unhealthy
195.0,4.6,1.5,3.6,0.1,0.0,4.6,Healthy
1132.5,3.9,4.3,7.8,0.00225,3.1,48.0,Healthy
673.1,1.6,4.7,9.8,0.32,1.2,19.0,Healthy
477.0,2.0,1.0,6.0,0.475,4.0,18.0,Healthy
1224.0,7.0,19.7,6.0,0.18,0.5,31.5,Unhealthy
2289.4,29.0,33.4,5.8,0.25,2.5,55.0,Unhealthy
503.0,0.7,3.3,2.2,0.12,2.4,19.0,Healthy
243.0,3.6,0.5,8.8,0.09,0.5,4.4,Healthy
1316.0,14.0,8.5,9.9,1.0,2.2,48.0,Unhealthy
1308.7,24.4,20.7,4.5,0.13,2.4,26.3,Unhealthy
889.0,0.0,13.0,24.0,0.9,0.0,0.0,Healthy
761.0,2.3,1.3,13.0,0.05,7.7,46.0,Healthy
636.333333333333,3.66666666666667,11.0,9.66666666666667,98.35,0.333333333333333,3.66666666666667,Unhealthy
502.2,0.6,1.0,21.0,2.70833333333333,6.3,3.4,Unhealthy
228.0,7.0,0.0,1.0,0.0,3.0,11.0,Healthy
0.0,0.0,0.0,0.0,0.0,0.0,1.57142857142857,Moderate
898.076923076922,0.0,0.0,7.69230769230769,1.39423076923077,1.92307692307692,44.2307692307692,Moderate
468.0,0.7,0.8,7.7,0.012,9.6,13.5,Healthy
162.12,5.6,0.5,0.63,0.025,3.8,6.03,Healthy
2274.0,2.0,35.0,5.0,1.7,5.5,50.0,Unhealthy
250.0,10.2,1.3,0.5,0.01,0.6,11.1,Unhealthy
1380.0,72.6666666666667,1.0,0.333333333333333,0.0,5.33333333333333,77.6666666666667,Unhealthy
1774.0,17.2,10.8,11.3,0.03,6.5,66.5,Moderate
940.8,0.6,15.8,7.3,0.66,5.0,11.3,Healthy
2217.0,18.0,36.0,21.0,0.01,11.0,26.0,Moderate
176.0,0.5,0.7,0.5,0.04,0.5,8.8,Moderate
1496.0,0.0,0.8,3.9,2.1,0.8,82.0,Unhealthy
512.0,0.5,3.5,22.0,2.0,0.0,0.5,Moderate
674.808,9.99,9.99,5.01,0.09975,2.001,12.0,Healthy
833.170731707317,0.48780487804878,4.8780487804878,6.78048780487805,0.0878048780487805,3.21951219512195,30.0975609756098,Healthy
1022.0,0.7,19.5,6.5,0.91,8.9,7.0,Healthy
2613.66666666667,3.0,52.3333333333333,31.6666666666667,0.725,5.33333333333333,5.66666666666667,Healthy
1680.9,0.9,1.7,12.0,0.0,11.0,78.0,Healthy
1324.0,6.3,12.0,13.0,0.8,8.0,35.0,Healthy
2132.3,2.0,31.0,6.7,1.18,4.8,49.0,Unhealthy
1977.14285714286,4.28571428571429,20.0,10.0,2.32142857142857,2.85714285714286,61.4285714285714,Unhealthy
1070.9,3.5,25.2,4.6,0.4,0.1,3.5,Unhealthy
1915.4,6.7,13.3,12.3,0.2265,9.4,67.0,Moderate
1586.6,14.0,1.8,7.9,0.1175,6.4,78.5,Healthy
2161.2,1.9,30.0,6.0,0.425,3.9,54.0,Moderate
1821.41271428571,1.42857142857143,8.571,7.14285714285714,2.14285714285714,2.85714285714286,80.0,Unhealthy
216.0,0.0,3.0,5.8,0.0002,0.8,0.0,Healthy
1493.4,1.8,23.0,9.8,1.3,2.1,27.0,Unhealthy
74.8,4.3,0.0,0.0,0.03,0.0,4.4,Unhealthy
955.0,1.5,13.0,26.5,1.3,0.0,1.5,Moderate
385.8,4.0,2.4,10.0,0.42,1.0,7.0,Healthy
1517.4,3.2,1.2,14.5,0.0,3.5,70.5,Healthy
739.68,0.08,1.04,3.12,0.024,1.12,37.6,Moderate
663.3,12.0,8.0,4.1,0.59,3.2,16.0,Moderate
1670.0,5.71428571428571,10.952380952381,5.71428571428571,0.369047619047619,4.28571428571429,66.6666666666667,Moderate
1934.6,5.3,25.0,13.0,1.8,7.2,43.0,Unhealthy
2072.6,11.0,24.0,11.0,1.8,5.7,56.0,Unhealthy
304.0,0.5,0.5,4.9,0.03,1.7,11.0,Healthy
1267.0,4.4,7.2,7.0,2.95,5.7,50.0,Unhealthy
1327.8,2.2,7.1,8.1,0.7675,3.3,53.0,Moderate
238.0,4.7,1.5,0.5,0.0775,0.5,10.0,Unhealthy
1467.0,8.2,4.5,10.9,1.4,10.2,60.7,Moderate
178.0,4.5,0.8,0.7,0.09,0.7,7.7,Moderate
2470.0,5.9,46.0,29.6,0.0,0.0,11.6,Healthy
1950.08,56.0,19.7333333333333,4.8,0.350666666666667,4.93333333333333,64.64,Unhealthy
300.0,9.33333333333333,0.0,7.33333333333333,0.0916666666666667,0.666666666666667,10.0,Healthy
434.513274336284,3.53982300884956,4.42477876106195,11.5044247787611,0.81858407079646,0.0,4.42477876106195,Moderate
916.6,2.2,7.6,16.0,0.95,9.3,17.0,Healthy
504.0,3.3,10.0,4.4,0.09,0.0,3.5,Moderate
1301.75,2.5,7.75,19.0,2.5,5.75,38.0,Unhealthy
2550.0,1.4,48.5,38.5,0.93,9.7,1.4,Healthy
276.0,4.7,3.6,1.3,0.45,1.0,6.6,Healthy
93.4,3.8,0.1,1.1,0.015,0.8,3.8,Healthy
3700.0,0.0,100.0,0.0,0.0,0.0,0.0,Healthy
2092.0,16.0,26.0,2.0,2.5e-05,3.3,63.0,Unhealthy
1770.0,4.44444444444444,12.2222222222222,13.3333333333333,2.19444444444444,8.88888888888889,60.0,Unhealthy
82.0,4.5,0.0,0.0,0.03,0.0,4.6,Unhealthy
255.0,11.0,0.5,0.5,0.01,1.3,13.0,Healthy
1159.0,1.7,18.0,7.4,0.65,1.3,21.0,Unhealthy
1716.37931034483,8.62068965517241,2.58620689655172,10.3448275862069,1.16379310344828,12.0689655172414,79.3103448275862,Moderate
1219.0,64.0,0.5,1.8,0.0,8.3,66.0,Moderate
625.0,35.0,0.5,0.5,0.01,0.0,35.0,Moderate
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy
544.6,1.2,10.0,5.3,0.0875,1.0,4.5,Moderate
1257.0,69.4,0.4,2.7,0.05,2.0,69.4,Unhealthy
1506.0,3.7,0.5,11.9,0.1,4.2,79.0,Healthy
2696.875,9.375,50.0,25.0,0.9765625,6.25,21.875,Moderate
1584.9,8.5,2.9,9.2,0.6,7.9,74.0,Healthy
1755.0,13.0,19.0,30.0,0.21,14.0,25.0,Moderate
2330.0,0.8,33.9,7.2,0.97,7.7,52.0,Unhealthy
1636.0,15.0,1.6,8.3,0.9,5.2,82.0,Moderate
1963.0,10.9,22.2,11.4,0.03,5.9,53.0,Unhealthy
1119.0,1.2,1.8,9.6,0.03,2.8,51.0,Healthy
331.0,4.0,3.2,7.8,0.11,0.5,4.7,Healthy
471.4,0.5,5.9,13.1,0.01,2.1,0.8,Healthy
222.0,3.4,2.0,5.3,0.13,0.0,3.4,Healthy
1420.0,4.0,2.0,12.0,0.03,11.0,62.0,Healthy
1898.9,18.4,17.4,9.3,0.6875,7.5,61.0,Moderate
1557.0,0.7,7.0,14.0,0.02,10.0,59.0,Healthy
2037.4,12.0,24.0,12.0,0.03,9.8,51.0,Moderate
812.6,0.2,8.8,19.1,1.2,5.2,7.1,Healthy
1845.8,15.0,17.3,10.7,0.4025,7.7,56.6,Moderate
1747.5,7.5,2.5,7.5,1.9375,5.0,87.5,Unhealthy
276.0,0.7,5.6,0.5,0.03,0.5,3.5,Unhealthy
271.176470588235,4.11764705882353,3.52941176470588,3.52941176470588,0.117647058823529,0.0,4.70588235294118,Healthy
251.0,10.0,0.0,3.0,2.3,3.0,13.0,Unhealthy
1645.0,24.2857142857143,3.57142857142857,8.57142857142857,0.535714285714286,10.0,75.7142857142857,Moderate
1136.0,49.0,0.0,2.0,0.1,6.0,62.0,Unhealthy
362.0,18.1,0.5,1.1,0.01,1.4,19.3,Healthy
1875.0,25.0,12.5,8.33333333333333,0.0520833333333333,8.33333333333333,70.8333333333333,Moderate
2352.1,23.3,40.0,18.0,0.01,0.0,33.3,Moderate
1725.95,0.05,34.9,25.4,1.77,0.25,0.05,Unhealthy
829.0,30.4,4.0,10.5,0.935,10.5,30.4,Moderate
1761.7,2.0,11.5,12.0,1.75,0.0,66.6,Unhealthy
1634.0,0.0,29.0,33.0,1.5,0.0,0.0,Unhealthy
1918.2,2.1,14.0,6.0,0.4925,2.9,75.0,Moderate
112.0,2.2,0.5,1.3,0.1,2.3,3.8,Healthy
135.8,1.3,0.6,2.5,0.81,2.3,3.1,Healthy
349.0,11.0,2.8,3.3,0.09,0.3,11.0,Moderate
820.0,1.7,5.7,10.0,0.99,1.8,25.0,Moderate
1623.0,22.7,0.8,6.1,0.81,2.3,86.6,Unhealthy
1324.0,5.4,13.0,8.4,0.73,4.6,39.0,Moderate
312.0,0.5,0.5,5.6,0.67,3.5,10.0,Healthy
67.6,0.8,0.2,1.1,0.8,2.0,1.5,Healthy
203.0,11.0,0.5,0.5,0.01,0.5,11.0,Moderate
264.0,4.2,3.6,3.5,0.13,0.0,4.2,Healthy
826.1,0.3,14.5,16.4,1.0,0.5,0.4,Healthy
681.9,10.0,2.7,21.0,1.6,0.5,13.0,Unhealthy
1388.0,0.0,30.0,17.0,1.3,0.0,0.0,Unhealthy
116.0,1.3,0.9,0.5,0.0,0.6,4.1,Healthy
424.0,0.0,0.9,23.0,0.9,0.2,0.0,Healthy
1505.0,4.5,1.9,13.0,0.02,3.0,70.0,Healthy
1152.0,4.9,7.4,12.0,1.0,1.7,39.0,Moderate
989.0,1.0,18.0,18.0,0.6,0.5,1.0,Moderate
2308.0,0.7,37.0,5.0,1.3,4.7,48.0,Unhealthy
377.0,3.0,4.5,7.4,0.13,0.5,5.0,Healthy
999.0,58.0,0.5,0.5,0.0,1.6,58.0,Unhealthy
2334.38,3.75,36.65,9.1,0.005,1.57,47.71,Unhealthy
1022.8,2.9,2.7,7.5,1.0,3.8,45.0,Moderate
353.8,14.0,0.3,4.7,0.3925,3.1,14.0,Healthy
2434.4,36.8,38.1,2.9,0.54,0.8,57.0,Unhealthy
209.0,10.0,0.0,0.1,0.0,0.5,12.0,Moderate
171.7,8.6,0.0,0.8,0.0,0.0,9.3,Moderate
217.0,10.0,0.0,0.0,0.0,1.2,12.0,Unhealthy
776.0,11.0,6.7,5.1,0.07,1.5,27.0,Moderate
1704.0,30.2,3.4,7.8,0.2,4.3,83.0,Unhealthy
623.6,5.1,11.0,7.4,0.6875,0.3,5.2,Moderate
2125.2,0.6,29.0,8.1,1.37,5.3,51.3,Unhealthy
1131.17647058824,6.35294117647059,4.11764705882353,10.3529411764706,1.19705882352941,4.35294117647059,45.1764705882353,Moderate
1529.1,5.5,1.9,11.8,0.05,4.7,71.8,Healthy
284.1,5.0,4.0,1.4,1.0,1.5,5.9,Healthy
2188.0,34.0,36.0,13.0,0.0,5.0,40.0,Unhealthy
584.0,0.9,3.8,3.8,0.21,4.0,20.4,Healthy
1198.88888888889,7.77777777777778,4.44444444444444,10.0,0.777777777777778,8.88888888888889,46.6666666666667,Healthy
630.64,1.2,2.32,2.4,0.166,2.48,28.48,Healthy
257.1,7.6,1.7,3.1,0.35,0.9,7.9,Moderate
35.0,0.0,0.1,0.0,0.0,3.9,0.2,Healthy
900.0,5.5,16.5,12.0,1.8,0.0,5.5,Unhealthy
1097.2,20.2,15.6,4.5,0.355,0.4,25.9,Unhealthy
2564.0,5.2,51.0,30.0,0.03,8.7,5.7,Healthy
2179.0,7.66666666666667,32.0,13.0,1.575,4.66666666666667,43.3333333333333,Moderate
555.1,1.5,4.7,4.6,0.56,0.9,17.4,Moderate
1556.8,1.0,7.5,11.7,0.01,8.4,59.6,Healthy
1395.0,4.0,2.2,7.5,0.66,3.7,68.0,Moderate
1124.7,0.1,21.3,19.7,0.65,0.0,0.1,Healthy
2685.0,1.9,49.0,26.0,1.0,7.0,22.0,Healthy
1557.6,11.0,1.8,10.0,0.26875,10.0,73.0,Healthy
175.0,9.9,0.0,0.0,0.0,0.0,9.9,Unhealthy
1407.0,13.0,2.5,9.1,0.02,10.0,64.0,Healthy
272.916666666667,2.91666666666667,3.75,1.25,0.104166666666667,0.833333333333333,6.25,Unhealthy
1542.0,21.1,8.6,3.3,0.63,4.9,69.7,Unhealthy
3425.0,0.5,92.0,0.5,0.01,0.5,0.5,Healthy
1707.0,28.0,11.0,8.0,0.08,7.4,65.0,Moderate
884.0,49.7,0.1,1.1,1.44,1.0,50.2,Unhealthy
235.2,3.13333333333333,0.2,10.0,0.065,0.0,3.4,Healthy
1190.88235294118,3.23529411764706,1.32352941176471,8.97058823529412,1.11397058823529,3.67647058823529,56.4705882352941,Moderate
815.4,6.4,14.1,3.5,3.56,5.9,11.0,Unhealthy
1358.94736842105,13.6842105263158,3.15789473684211,11.5789473684211,1.15789473684211,3.15789473684211,60.0,Unhealthy
1244.0,10.0,13.0,11.0,0.4,4.0,32.0,Healthy
145.0,1.9,2.2,0.6,0.38,1.1,2.6,Healthy
411.4,0.6,0.5,6.9,0.67,4.7,14.0,Healthy
1665.0,29.0,1.5,10.0,0.05,5.5,82.0,Moderate
659.0,0.5,2.3,4.0,0.38,2.9,28.5,Healthy
1043.0,2.9,25.0,3.7,0.74,0.2,2.9,Unhealthy
189.0,5.0,1.3,0.9,0.4,2.7,6.0,Healthy
251.6,0.5,4.5,1.6,0.51,1.5,2.7,Healthy
2402.8,1.1,45.6,24.4,0.05,5.3,15.2,Healthy
206.52,10.0,0.32,0.0,0.0,0.96,11.0,Moderate
219.0,10.7,0.0,0.6,0.01,1.7,11.5,Unhealthy
1510.4,3.1,1.6,14.5,0.01,2.9,69.5,Healthy
1710.8,12.0,12.0,12.0,0.04,9.6,58.0,Healthy
1757.0,8.9,18.0,12.7,0.17,7.4,51.4,Moderate
375.619047619048,4.80952380952381,0.523809523809524,4.19047619047619,0.357142857142857,3.95238095238095,14.9047619047619,Healthy
426.0,4.2,7.6,4.0,0.00025,0.5,4.2,Moderate
2960.0,0.0,80.0,0.0,1.75,0.0,0.0,Unhealthy
1226.0,1.9,7.5,9.7,0.88,9.8,42.0,Healthy
445.0,0.5,1.0,24.0,1.2,0.0,0.5,Healthy
1201.5,6.7,12.0,22.0,0.345,6.5,19.5,Healthy
1456.0,2.1,2.2,12.7,0.01,9.0,63.9,Healthy
292.0,13.0,0.0,0.0,0.0,1.3,15.0,Healthy
1417.77777777778,11.8518518518519,9.25925925925926,7.77777777777778,0.0,1.7037037037037,54.6666666666667,Unhealthy
200.56,8.4,0.32,0.4,0.02,0.64,10.4,Moderate
169.2,0.0,1.8,5.0,0.11,2.2,0.0,Healthy
89.0,0.0,0.3,1.0,2.4,4.0,1.7,Moderate
704.0,1.0,14.0,4.0,0.775,2.0,6.0,Unhealthy
1647.0,7.8,0.8,6.3,0.08,0.6,88.5,Moderate
1091.0,7.8,3.2,3.6,1.7,3.7,52.0,Unhealthy
422.0,15.0,0.4,0.6,0.03,2.8,22.0,Healthy
1065.0,7.4,1.5,8.4,0.9,2.7,49.6,Moderate
699.6,1.1,6.7,9.1,1.17825,1.0,17.0,Moderate
751.4,0.1,7.9,22.0,0.01,6.6,1.9,Healthy
715.0,0.9,9.6,5.0,0.66,2.1,15.0,Moderate
1665.0,3.5,14.0,10.0,0.21,20.0,51.0,Healthy
1020.0,5.0,20.0,9.0,0.0,0.0,5.0,Healthy
882.5,1.2,21.0,3.3,0.76,1.5,2.2,Unhealthy
1924.4,29.0,19.0,3.2,0.45,3.5,67.0,Unhealthy
1757.0,24.7,10.9,7.8,0.37,6.3,69.4,Unhealthy
1093.0,3.6,25.0,6.3,1.1,0.0,3.6,Unhealthy
1700.0,100.0,0.0,0.0,0.0,0.0,100.0,Unhealthy
1620.5,8.8,1.4,7.4,1.3075,4.2,82.9,Moderate
2513.4,5.9,48.0,27.0,0.0,9.3,12.0,Healthy
2544.8,3.7,51.2,27.1,0.9825,8.2,7.3,Moderate
1599.0,21.8,2.9,9.1,0.4425,8.6,74.6,Moderate
264.0,12.0,0.5,0.5,0.01,2.0,13.0,Healthy
63.7,0.2,0.5,0.8,0.68,1.4,1.2,Moderate
1658.06451612903,13.5483870967742,7.74193548387097,10.3225806451613,1.2258064516129,6.45161290322581,70.9677419354839,Moderate
684.0,1.4,3.8,5.9,0.73,1.6,22.0,Moderate
1569.23076923077,23.0769230769231,0.0,7.69230769230769,0.480775,0.0,84.6153846153846,Unhealthy
1865.94666666667,21.1,15.5555555555556,8.88888888888889,0.02775,5.56,64.4,Unhealthy
213.0,0.8,3.2,1.9,0.51,1.4,3.0,Healthy
493.130434782609,13.0434782608696,3.82608695652174,3.82608695652174,0.130434782608696,2.0,15.9130434782609,Moderate
698.5,0.0,3.5,5.0,0.825,18.0,20.0,Healthy
2600.0,4.6,54.0,24.0,0.03,7.8,6.9,Healthy
1202.0,33.0,13.0,6.4,1.2,1.8,35.8,Unhealthy
814.4,0.5,19.8,1.2,4.5,3.0,2.2,Unhealthy
901.0,46.4,0.5,2.0,0.0,6.3,46.9,Moderate
182.9,3.4,0.5,1.4,0.18,1.0,7.8,Healthy
6.0,0.0,0.0,0.0,0.06,0.0,0.1,Moderate
1593.7,37.0,0.6,4.5,0.8175,2.0,87.0,Unhealthy
360.0,18.0,0.0,0.0,0.0,1.7,19.0,Healthy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy
1550.0,0.0,0.0,8.33333333333333,1.04166666666667,16.6666666666667,75.0,Healthy
1511.0,3.7,2.0,12.0,0.0,3.6,72.0,Healthy
1160.0,60.0,0.3,2.0,0.01,7.9,62.0,Moderate
1472.0,12.0,3.5,8.3,0.02,7.8,67.0,Healthy
1679.0,0.0,33.0,26.0,2.2,0.0,0.0,Unhealthy
2210.0,0.5,32.0,6.1,1.1,4.8,52.0,Unhealthy
1519.0,17.5,6.5,9.6,0.075,9.2,64.1,Healthy
1030.3,59.0,0.2,0.7,0.0,1.0,59.0,Unhealthy
1207.8,1.1,31.0,1.3,1.3,2.5,1.1,Unhealthy
1334.8,7.8,7.2,10.0,1.25,1.8,52.0,Unhealthy
150.0,8.5,0.0,0.0,0.03,0.0,8.5,Unhealthy
289.0,17.0,0.0,0.0,0.0,0.0,17.0,Moderate
1612.2,15.0,3.2,8.4,0.1775,7.8,75.8,Healthy
273.1,13.4,0.0,0.9,0.01,1.2,14.6,Unhealthy
1184.61538461538,3.84615384615385,3.84615384615385,11.5384615384615,1.25,7.69230769230769,46.1538461538462,Healthy
209.58,2.5,0.5,8.74,0.18,0.0,2.5,Healthy
2497.0,3.1,51.5,27.2,5.9,4.5,8.3,Unhealthy
1645.0,4.3,6.0,13.0,1.1,10.0,66.0,Healthy
1719.0,7.6,9.6,9.8,1.1,3.5,72.0,Unhealthy
340.0,6.6,3.8,5.1,0.18,0.5,6.6,Healthy
520.0,2.8,10.0,4.8,0.11,0.5,4.0,Moderate
670.0,1.3,7.6,6.1,0.82,1.9,16.0,Moderate
1423.0,67.0,3.0,3.0,0.5,11.0,69.0,Unhealthy
318.279567585197,12.3655913978495,1.93548381969493,2.04301072705177,0.127,0.215053766645411,12.3655913978495,Unhealthy
999.395770392749,1.26888217522659,9.06344410876133,10.8761329305136,0.785498489425982,2.11480362537764,27.190332326284,Moderate
1500.0,0.5,4.5,14.0,0.02,7.9,61.0,Healthy
2362.0,0.1,37.6,4.3,0.6,6.7,52.8,Moderate
1926.88888888889,21.7777777777778,18.0,9.33333333333333,0.0222222222222222,5.55555555555556,62.2222222222222,Moderate
307.7,17.0,0.1,0.6,0.0,0.6,17.0,Healthy
229.6,9.02,0.0,0.82,0.0,0.82,12.3,Healthy
991.75,3.0,3.0,12.0,0.8625,6.5,36.75,Healthy
114.0,3.8,0.2,1.6,0.03,1.8,3.8,Healthy
730.0,3.33333333333333,16.6666666666667,3.33333333333333,0.125,0.0,3.33333333333333,Unhealthy
1860.0,23.3333333333333,16.6666666666667,10.0,0.958333333333333,6.66666666666667,60.0,Unhealthy
1860.0,20.0,16.6666666666667,10.0,1.125,6.66666666666667,60.0,Unhealthy
1836.0,14.54545,10.9,9.09,0.81818,9.09091,70.9,Moderate
388.0,5.3,0.7,4.6,0.5,6.2,13.5,Healthy
271.0,11.0,0.5,0.5,0.01,1.5,13.0,Healthy
1012.6,58.0,0.1,0.5,0.0,1.8,58.0,Unhealthy
1288.0,0.0,23.0,25.0,1.9,0.0,0.7,Unhealthy
1710.0,7.2,4.9,11.0,0.0,4.1,77.0,Healthy
325.0,0.6,0.0,1.8,0.28,1.7,17.0,Healthy
1891.0,54.0,21.0,5.8,0.34,5.8,57.0,Unhealthy
378.0,12.0,3.1,3.5,0.12,0.0,12.0,Moderate
340.0,2.0,0.9,5.5,0.6,5.4,10.0,Healthy
210.0,10.2,0.2,0.5,0.025,0.3,11.3,Moderate
835.0,3.0,9.8,5.1,0.87,1.5,22.0,Moderate
1301.0,11.0,6.2,9.4,1.3,2.1,53.0,Unhealthy
1008.0,3.2,0.7,7.0,1.2,2.7,50.0,Moderate
1665.0,27.0,1.5,10.0,0.05,5.5,82.0,Moderate
1504.0,3.0,3.0,13.5,0.05,3.0,67.0,Healthy
833.0,3.3,10.0,15.0,1.1,0.5,12.0,Moderate
1120.0,1.5,17.0,10.0,0.65,1.7,18.0,Unhealthy
464.0,0.5,9.3,1.1,0.1,0.0,6.0,Healthy
2314.2,24.0,39.0,19.0,0.18,6.9,29.0,Unhealthy
242.0,4.5,2.4,1.7,0.8,1.9,6.4,Healthy
252.0,6.4,2.4,1.3,0.88,2.5,7.1,Healthy
129.2,3.7,0.5,1.2,0.2,1.3,4.7,Healthy
1012.0,7.0,20.0,7.5,2.0,0.0,8.5,Unhealthy
434.0,0.0,0.7,24.0,1.0,0.5,0.5,Healthy
297.0,15.0,0.5,0.5,0.01,1.5,15.0,Healthy
263.0,3.7,0.6,3.4,0.6,4.2,8.8,Healthy
1879.0,2.8,17.0,17.0,1.2,5.4,54.0,Moderate
1700.0,0.5,34.0,26.0,0.8,1.2,1.2,Unhealthy
2719.0,1.6,72.0,1.0,1.3,0.5,2.2,Unhealthy
792.0,3.5,12.0,16.0,1.0,0.8,4.1,Healthy
1518.0,3.5,2.0,12.0,0.03,2.0,68.0,Healthy
422.0,11.0,3.0,7.3,0.1,0.0,11.0,Healthy
710.1,1.7,8.5,3.0,0.53,2.7,19.0,Moderate
1024.0,59.0,0.1,0.3,0.0,1.5,59.0,Unhealthy
794.0,46.0,0.4,0.4,0.02,1.5,46.0,Unhealthy
1563.0,1.1,7.0,13.0,0.03,10.0,59.0,Healthy
2408.0,53.3333333333333,38.0,4.0,0.833333333333333,2.0,54.0,Unhealthy
118.2,4.3,0.2,1.7,0.12,1.1,4.3,Healthy
2039.2,2.6,25.0,6.4,3.0,2.0,58.2,Unhealthy
1450.9,0.6,20.0,5.3,0.68,1.1,36.0,Unhealthy
866.0,46.0,0.0,0.5,0.04,0.9,50.0,Moderate
265.0,13.0,0.5,0.5,0.01,0.0,14.0,Unhealthy
1641.7,22.4,4.8,8.9,0.1975,7.7,73.6,Moderate
2168.3,64.0,23.0,2.3,0.0,0.4,75.0,Unhealthy
1783.0,7.2,12.0,21.0,1.8,7.6,54.0,Unhealthy
899.300699300699,4.54545454545454,13.986013986014,16.4335664335664,3.09965034965035,3.14685314685315,4.54545454545454,Unhealthy
1023.0,59.0,0.1,0.4,0.0,1.2,59.0,Unhealthy
192.0,10.0,0.333333333333333,0.333333333333333,0.0066666666666666,0.333333333333333,11.3333333333333,Moderate
